time,lndgrid,urban_heat,hour,minute,index,site,date
00:30,0,0.33332026,0,30,0,AU-Pre,2004-05-18 00:30:00
01:00,0,0.0,1,0,0,AU-Pre,2004-05-18 01:00:00
01:30,0,0.0,1,30,0,AU-Pre,2004-05-18 01:30:00
02:00,0,0.0,2,0,0,AU-Pre,2004-05-18 02:00:00
02:30,0,0.0,2,30,0,AU-Pre,2004-05-18 02:30:00
03:00,0,0.0,3,0,0,AU-Pre,2004-05-18 03:00:00
03:30,0,0.0,3,30,0,AU-Pre,2004-05-18 03:30:00
04:00,0,0.0,4,0,0,AU-Pre,2004-05-18 04:00:00
04:30,0,0.0,4,30,0,AU-Pre,2004-05-18 04:30:00
05:00,0,0.0,5,0,0,AU-Pre,2004-05-18 05:00:00
05:30,0,0.0,5,30,0,AU-Pre,2004-05-18 05:30:00
06:00,0,0.0,6,0,0,AU-Pre,2004-05-18 06:00:00
06:30,0,0.0,6,30,0,AU-Pre,2004-05-18 06:30:00
07:00,0,0.0,7,0,0,AU-Pre,2004-05-18 07:00:00
07:30,0,0.0,7,30,0,AU-Pre,2004-05-18 07:30:00
08:00,0,0.0,8,0,0,AU-Pre,2004-05-18 08:00:00
08:30,0,0.0,8,30,0,AU-Pre,2004-05-18 08:30:00
09:00,0,0.0,9,0,0,AU-Pre,2004-05-18 09:00:00
09:30,0,0.0,9,30,0,AU-Pre,2004-05-18 09:30:00
10:00,0,0.0,10,0,0,AU-Pre,2004-05-18 10:00:00
10:30,0,0.0,10,30,0,AU-Pre,2004-05-18 10:30:00
11:00,0,0.0,11,0,0,AU-Pre,2004-05-18 11:00:00
11:30,0,0.0,11,30,0,AU-Pre,2004-05-18 11:30:00
12:00,0,0.0,12,0,0,AU-Pre,2004-05-18 12:00:00
12:30,0,0.0,12,30,0,AU-Pre,2004-05-18 12:30:00
13:00,0,0.0,13,0,0,AU-Pre,2004-05-18 13:00:00
13:30,0,0.0,13,30,0,AU-Pre,2004-05-18 13:30:00
14:00,0,0.0,14,0,0,AU-Pre,2004-05-18 14:00:00
14:30,0,0.18891685,14,30,0,AU-Pre,2004-05-18 14:30:00
15:00,0,0.6491531,15,0,0,AU-Pre,2004-05-18 15:00:00
15:30,0,1.164539,15,30,0,AU-Pre,2004-05-18 15:30:00
16:00,0,1.6685419,16,0,0,AU-Pre,2004-05-18 16:00:00
16:30,0,2.165824,16,30,0,AU-Pre,2004-05-18 16:30:00
17:00,0,2.6478462,17,0,0,AU-Pre,2004-05-18 17:00:00
17:30,0,3.1165845,17,30,0,AU-Pre,2004-05-18 17:30:00
18:00,0,3.5549757,18,0,0,AU-Pre,2004-05-18 18:00:00
18:30,0,3.9837165,18,30,0,AU-Pre,2004-05-18 18:30:00
19:00,0,4.4090376,19,0,0,AU-Pre,2004-05-18 19:00:00
19:30,0,4.8387184,19,30,0,AU-Pre,2004-05-18 19:30:00
20:00,0,5.913096,20,0,0,AU-Pre,2004-05-18 20:00:00
20:30,0,6.388044,20,30,0,AU-Pre,2004-05-18 20:30:00
21:00,0,6.6985598,21,0,0,AU-Pre,2004-05-18 21:00:00
21:30,0,6.99406,21,30,0,AU-Pre,2004-05-18 21:30:00
22:00,0,7.252615,22,0,0,AU-Pre,2004-05-18 22:00:00
22:30,0,7.430089,22,30,0,AU-Pre,2004-05-18 22:30:00
23:00,0,7.452452,23,0,0,AU-Pre,2004-05-18 23:00:00
23:30,0,7.242336,23,30,0,AU-Pre,2004-05-18 23:30:00
00:00,0,6.753919,0,0,0,AU-Pre,2004-05-19 00:00:00
00:30,0,5.9911737,0,30,0,AU-Pre,2004-05-19 00:30:00
01:00,0,5.0165653,1,0,0,AU-Pre,2004-05-19 01:00:00
01:30,0,3.8966422,1,30,0,AU-Pre,2004-05-19 01:30:00
02:00,0,2.6003146,2,0,0,AU-Pre,2004-05-19 02:00:00
02:30,0,1.2348707,2,30,0,AU-Pre,2004-05-19 02:30:00
03:00,0,0.16766992,3,0,0,AU-Pre,2004-05-19 03:00:00
03:30,0,0.0,3,30,0,AU-Pre,2004-05-19 03:30:00
04:00,0,0.0,4,0,0,AU-Pre,2004-05-19 04:00:00
04:30,0,0.0,4,30,0,AU-Pre,2004-05-19 04:30:00
05:00,0,0.0,5,0,0,AU-Pre,2004-05-19 05:00:00
05:30,0,0.0,5,30,0,AU-Pre,2004-05-19 05:30:00
06:00,0,0.0,6,0,0,AU-Pre,2004-05-19 06:00:00
06:30,0,0.0,6,30,0,AU-Pre,2004-05-19 06:30:00
07:00,0,0.0,7,0,0,AU-Pre,2004-05-19 07:00:00
07:30,0,0.0,7,30,0,AU-Pre,2004-05-19 07:30:00
08:00,0,0.0,8,0,0,AU-Pre,2004-05-19 08:00:00
08:30,0,0.0,8,30,0,AU-Pre,2004-05-19 08:30:00
09:00,0,0.0,9,0,0,AU-Pre,2004-05-19 09:00:00
09:30,0,0.0,9,30,0,AU-Pre,2004-05-19 09:30:00
10:00,0,0.0,10,0,0,AU-Pre,2004-05-19 10:00:00
10:30,0,0.0,10,30,0,AU-Pre,2004-05-19 10:30:00
11:00,0,0.0,11,0,0,AU-Pre,2004-05-19 11:00:00
11:30,0,0.0,11,30,0,AU-Pre,2004-05-19 11:30:00
12:00,0,0.0,12,0,0,AU-Pre,2004-05-19 12:00:00
12:30,0,0.0,12,30,0,AU-Pre,2004-05-19 12:30:00
13:00,0,0.0,13,0,0,AU-Pre,2004-05-19 13:00:00
13:30,0,0.0,13,30,0,AU-Pre,2004-05-19 13:30:00
14:00,0,0.0,14,0,0,AU-Pre,2004-05-19 14:00:00
14:30,0,0.0,14,30,0,AU-Pre,2004-05-19 14:30:00
15:00,0,0.0,15,0,0,AU-Pre,2004-05-19 15:00:00
15:30,0,0.0,15,30,0,AU-Pre,2004-05-19 15:30:00
16:00,0,0.0,16,0,0,AU-Pre,2004-05-19 16:00:00
16:30,0,0.0,16,30,0,AU-Pre,2004-05-19 16:30:00
17:00,0,0.0,17,0,0,AU-Pre,2004-05-19 17:00:00
17:30,0,0.0,17,30,0,AU-Pre,2004-05-19 17:30:00
18:00,0,0.0,18,0,0,AU-Pre,2004-05-19 18:00:00
18:30,0,0.0,18,30,0,AU-Pre,2004-05-19 18:30:00
19:00,0,0.0,19,0,0,AU-Pre,2004-05-19 19:00:00
19:30,0,0.0,19,30,0,AU-Pre,2004-05-19 19:30:00
20:00,0,0.0,20,0,0,AU-Pre,2004-05-19 20:00:00
20:30,0,0.0,20,30,0,AU-Pre,2004-05-19 20:30:00
21:00,0,0.0,21,0,0,AU-Pre,2004-05-19 21:00:00
21:30,0,0.0,21,30,0,AU-Pre,2004-05-19 21:30:00
22:00,0,0.0,22,0,0,AU-Pre,2004-05-19 22:00:00
22:30,0,0.0,22,30,0,AU-Pre,2004-05-19 22:30:00
23:00,0,0.0,23,0,0,AU-Pre,2004-05-19 23:00:00
23:30,0,0.0,23,30,0,AU-Pre,2004-05-19 23:30:00
00:00,0,0.0,0,0,0,AU-Pre,2004-05-20 00:00:00
00:30,0,0.0,0,30,0,AU-Pre,2004-05-20 00:30:00
01:00,0,0.0,1,0,0,AU-Pre,2004-05-20 01:00:00
01:30,0,0.0,1,30,0,AU-Pre,2004-05-20 01:30:00
02:00,0,0.0,2,0,0,AU-Pre,2004-05-20 02:00:00
02:30,0,0.0,2,30,0,AU-Pre,2004-05-20 02:30:00
03:00,0,0.0,3,0,0,AU-Pre,2004-05-20 03:00:00
03:30,0,0.0,3,30,0,AU-Pre,2004-05-20 03:30:00
04:00,0,0.0,4,0,0,AU-Pre,2004-05-20 04:00:00
04:30,0,0.0,4,30,0,AU-Pre,2004-05-20 04:30:00
05:00,0,0.0,5,0,0,AU-Pre,2004-05-20 05:00:00
05:30,0,0.0,5,30,0,AU-Pre,2004-05-20 05:30:00
06:00,0,0.0,6,0,0,AU-Pre,2004-05-20 06:00:00
06:30,0,0.0,6,30,0,AU-Pre,2004-05-20 06:30:00
07:00,0,0.0,7,0,0,AU-Pre,2004-05-20 07:00:00
07:30,0,0.0,7,30,0,AU-Pre,2004-05-20 07:30:00
08:00,0,0.0,8,0,0,AU-Pre,2004-05-20 08:00:00
08:30,0,0.0,8,30,0,AU-Pre,2004-05-20 08:30:00
09:00,0,0.0,9,0,0,AU-Pre,2004-05-20 09:00:00
09:30,0,0.0,9,30,0,AU-Pre,2004-05-20 09:30:00
10:00,0,0.0,10,0,0,AU-Pre,2004-05-20 10:00:00
10:30,0,0.0,10,30,0,AU-Pre,2004-05-20 10:30:00
11:00,0,0.0,11,0,0,AU-Pre,2004-05-20 11:00:00
11:30,0,0.0,11,30,0,AU-Pre,2004-05-20 11:30:00
12:00,0,0.0,12,0,0,AU-Pre,2004-05-20 12:00:00
12:30,0,0.0,12,30,0,AU-Pre,2004-05-20 12:30:00
13:00,0,0.0,13,0,0,AU-Pre,2004-05-20 13:00:00
13:30,0,0.0,13,30,0,AU-Pre,2004-05-20 13:30:00
14:00,0,0.0,14,0,0,AU-Pre,2004-05-20 14:00:00
14:30,0,0.0,14,30,0,AU-Pre,2004-05-20 14:30:00
15:00,0,0.0,15,0,0,AU-Pre,2004-05-20 15:00:00
15:30,0,0.0,15,30,0,AU-Pre,2004-05-20 15:30:00
16:00,0,0.0,16,0,0,AU-Pre,2004-05-20 16:00:00
16:30,0,0.0,16,30,0,AU-Pre,2004-05-20 16:30:00
17:00,0,0.0,17,0,0,AU-Pre,2004-05-20 17:00:00
17:30,0,0.0,17,30,0,AU-Pre,2004-05-20 17:30:00
18:00,0,0.0,18,0,0,AU-Pre,2004-05-20 18:00:00
18:30,0,0.0,18,30,0,AU-Pre,2004-05-20 18:30:00
19:00,0,0.0,19,0,0,AU-Pre,2004-05-20 19:00:00
19:30,0,0.0,19,30,0,AU-Pre,2004-05-20 19:30:00
20:00,0,0.0,20,0,0,AU-Pre,2004-05-20 20:00:00
20:30,0,0.0,20,30,0,AU-Pre,2004-05-20 20:30:00
21:00,0,0.0,21,0,0,AU-Pre,2004-05-20 21:00:00
21:30,0,0.0,21,30,0,AU-Pre,2004-05-20 21:30:00
22:00,0,0.0,22,0,0,AU-Pre,2004-05-20 22:00:00
22:30,0,0.0,22,30,0,AU-Pre,2004-05-20 22:30:00
23:00,0,0.0,23,0,0,AU-Pre,2004-05-20 23:00:00
23:30,0,0.0,23,30,0,AU-Pre,2004-05-20 23:30:00
00:00,0,0.0,0,0,0,AU-Pre,2004-05-21 00:00:00
00:30,0,0.0,0,30,0,AU-Pre,2004-05-21 00:30:00
01:00,0,0.0,1,0,0,AU-Pre,2004-05-21 01:00:00
01:30,0,0.0,1,30,0,AU-Pre,2004-05-21 01:30:00
02:00,0,0.0,2,0,0,AU-Pre,2004-05-21 02:00:00
02:30,0,0.0,2,30,0,AU-Pre,2004-05-21 02:30:00
03:00,0,0.0,3,0,0,AU-Pre,2004-05-21 03:00:00
03:30,0,0.0,3,30,0,AU-Pre,2004-05-21 03:30:00
04:00,0,0.0,4,0,0,AU-Pre,2004-05-21 04:00:00
04:30,0,0.0,4,30,0,AU-Pre,2004-05-21 04:30:00
05:00,0,0.0,5,0,0,AU-Pre,2004-05-21 05:00:00
05:30,0,0.0,5,30,0,AU-Pre,2004-05-21 05:30:00
06:00,0,0.0,6,0,0,AU-Pre,2004-05-21 06:00:00
06:30,0,0.0,6,30,0,AU-Pre,2004-05-21 06:30:00
07:00,0,0.0,7,0,0,AU-Pre,2004-05-21 07:00:00
07:30,0,0.0,7,30,0,AU-Pre,2004-05-21 07:30:00
08:00,0,0.0,8,0,0,AU-Pre,2004-05-21 08:00:00
08:30,0,0.0,8,30,0,AU-Pre,2004-05-21 08:30:00
09:00,0,0.0,9,0,0,AU-Pre,2004-05-21 09:00:00
09:30,0,0.0,9,30,0,AU-Pre,2004-05-21 09:30:00
10:00,0,0.0,10,0,0,AU-Pre,2004-05-21 10:00:00
10:30,0,0.0,10,30,0,AU-Pre,2004-05-21 10:30:00
11:00,0,0.0,11,0,0,AU-Pre,2004-05-21 11:00:00
11:30,0,0.0,11,30,0,AU-Pre,2004-05-21 11:30:00
12:00,0,0.0,12,0,0,AU-Pre,2004-05-21 12:00:00
12:30,0,0.0,12,30,0,AU-Pre,2004-05-21 12:30:00
13:00,0,0.0,13,0,0,AU-Pre,2004-05-21 13:00:00
13:30,0,0.0,13,30,0,AU-Pre,2004-05-21 13:30:00
14:00,0,0.0,14,0,0,AU-Pre,2004-05-21 14:00:00
14:30,0,0.0,14,30,0,AU-Pre,2004-05-21 14:30:00
15:00,0,0.0,15,0,0,AU-Pre,2004-05-21 15:00:00
15:30,0,0.0,15,30,0,AU-Pre,2004-05-21 15:30:00
16:00,0,0.0,16,0,0,AU-Pre,2004-05-21 16:00:00
16:30,0,0.0,16,30,0,AU-Pre,2004-05-21 16:30:00
17:00,0,0.0,17,0,0,AU-Pre,2004-05-21 17:00:00
17:30,0,0.0,17,30,0,AU-Pre,2004-05-21 17:30:00
18:00,0,0.0,18,0,0,AU-Pre,2004-05-21 18:00:00
18:30,0,0.0,18,30,0,AU-Pre,2004-05-21 18:30:00
19:00,0,0.0,19,0,0,AU-Pre,2004-05-21 19:00:00
19:30,0,0.0,19,30,0,AU-Pre,2004-05-21 19:30:00
20:00,0,0.0,20,0,0,AU-Pre,2004-05-21 20:00:00
20:30,0,0.0,20,30,0,AU-Pre,2004-05-21 20:30:00
21:00,0,0.0,21,0,0,AU-Pre,2004-05-21 21:00:00
21:30,0,0.0,21,30,0,AU-Pre,2004-05-21 21:30:00
22:00,0,0.0,22,0,0,AU-Pre,2004-05-21 22:00:00
22:30,0,0.0,22,30,0,AU-Pre,2004-05-21 22:30:00
23:00,0,0.0,23,0,0,AU-Pre,2004-05-21 23:00:00
23:30,0,0.0,23,30,0,AU-Pre,2004-05-21 23:30:00
00:00,0,0.0,0,0,0,AU-Pre,2004-05-22 00:00:00
00:30,0,0.0,0,30,0,AU-Pre,2004-05-22 00:30:00
01:00,0,0.0,1,0,0,AU-Pre,2004-05-22 01:00:00
01:30,0,0.0,1,30,0,AU-Pre,2004-05-22 01:30:00
02:00,0,0.0,2,0,0,AU-Pre,2004-05-22 02:00:00
02:30,0,0.0,2,30,0,AU-Pre,2004-05-22 02:30:00
03:00,0,0.0,3,0,0,AU-Pre,2004-05-22 03:00:00
03:30,0,0.0,3,30,0,AU-Pre,2004-05-22 03:30:00
04:00,0,0.0,4,0,0,AU-Pre,2004-05-22 04:00:00
04:30,0,0.0,4,30,0,AU-Pre,2004-05-22 04:30:00
05:00,0,0.0,5,0,0,AU-Pre,2004-05-22 05:00:00
05:30,0,0.0,5,30,0,AU-Pre,2004-05-22 05:30:00
06:00,0,0.0,6,0,0,AU-Pre,2004-05-22 06:00:00
06:30,0,0.0,6,30,0,AU-Pre,2004-05-22 06:30:00
07:00,0,0.0,7,0,0,AU-Pre,2004-05-22 07:00:00
07:30,0,0.0,7,30,0,AU-Pre,2004-05-22 07:30:00
08:00,0,0.0,8,0,0,AU-Pre,2004-05-22 08:00:00
08:30,0,0.0,8,30,0,AU-Pre,2004-05-22 08:30:00
09:00,0,0.0,9,0,0,AU-Pre,2004-05-22 09:00:00
09:30,0,0.0,9,30,0,AU-Pre,2004-05-22 09:30:00
10:00,0,0.0,10,0,0,AU-Pre,2004-05-22 10:00:00
10:30,0,0.0,10,30,0,AU-Pre,2004-05-22 10:30:00
11:00,0,0.0,11,0,0,AU-Pre,2004-05-22 11:00:00
11:30,0,0.0,11,30,0,AU-Pre,2004-05-22 11:30:00
12:00,0,0.0,12,0,0,AU-Pre,2004-05-22 12:00:00
12:30,0,0.0,12,30,0,AU-Pre,2004-05-22 12:30:00
13:00,0,0.0,13,0,0,AU-Pre,2004-05-22 13:00:00
13:30,0,0.0,13,30,0,AU-Pre,2004-05-22 13:30:00
14:00,0,0.0,14,0,0,AU-Pre,2004-05-22 14:00:00
14:30,0,0.0,14,30,0,AU-Pre,2004-05-22 14:30:00
15:00,0,0.0,15,0,0,AU-Pre,2004-05-22 15:00:00
15:30,0,0.0,15,30,0,AU-Pre,2004-05-22 15:30:00
16:00,0,0.0,16,0,0,AU-Pre,2004-05-22 16:00:00
16:30,0,0.0,16,30,0,AU-Pre,2004-05-22 16:30:00
17:00,0,0.0,17,0,0,AU-Pre,2004-05-22 17:00:00
17:30,0,0.0,17,30,0,AU-Pre,2004-05-22 17:30:00
18:00,0,0.0,18,0,0,AU-Pre,2004-05-22 18:00:00
18:30,0,0.0,18,30,0,AU-Pre,2004-05-22 18:30:00
19:00,0,0.0,19,0,0,AU-Pre,2004-05-22 19:00:00
19:30,0,0.0,19,30,0,AU-Pre,2004-05-22 19:30:00
20:00,0,0.0,20,0,0,AU-Pre,2004-05-22 20:00:00
20:30,0,0.0,20,30,0,AU-Pre,2004-05-22 20:30:00
21:00,0,0.0,21,0,0,AU-Pre,2004-05-22 21:00:00
21:30,0,0.0,21,30,0,AU-Pre,2004-05-22 21:30:00
22:00,0,0.0,22,0,0,AU-Pre,2004-05-22 22:00:00
22:30,0,0.0,22,30,0,AU-Pre,2004-05-22 22:30:00
23:00,0,0.0,23,0,0,AU-Pre,2004-05-22 23:00:00
23:30,0,0.0,23,30,0,AU-Pre,2004-05-22 23:30:00
00:00,0,0.0,0,0,0,AU-Pre,2004-05-23 00:00:00
00:30,0,0.0,0,30,0,AU-Pre,2004-05-23 00:30:00
01:00,0,0.0,1,0,0,AU-Pre,2004-05-23 01:00:00
01:30,0,0.0,1,30,0,AU-Pre,2004-05-23 01:30:00
02:00,0,0.0,2,0,0,AU-Pre,2004-05-23 02:00:00
02:30,0,0.0,2,30,0,AU-Pre,2004-05-23 02:30:00
03:00,0,0.0,3,0,0,AU-Pre,2004-05-23 03:00:00
03:30,0,0.0,3,30,0,AU-Pre,2004-05-23 03:30:00
04:00,0,0.0,4,0,0,AU-Pre,2004-05-23 04:00:00
04:30,0,0.0,4,30,0,AU-Pre,2004-05-23 04:30:00
05:00,0,0.0,5,0,0,AU-Pre,2004-05-23 05:00:00
05:30,0,0.0,5,30,0,AU-Pre,2004-05-23 05:30:00
06:00,0,0.0,6,0,0,AU-Pre,2004-05-23 06:00:00
06:30,0,0.0,6,30,0,AU-Pre,2004-05-23 06:30:00
07:00,0,0.0,7,0,0,AU-Pre,2004-05-23 07:00:00
07:30,0,0.0,7,30,0,AU-Pre,2004-05-23 07:30:00
08:00,0,0.0,8,0,0,AU-Pre,2004-05-23 08:00:00
08:30,0,0.0,8,30,0,AU-Pre,2004-05-23 08:30:00
09:00,0,0.0,9,0,0,AU-Pre,2004-05-23 09:00:00
09:30,0,0.0,9,30,0,AU-Pre,2004-05-23 09:30:00
10:00,0,0.0,10,0,0,AU-Pre,2004-05-23 10:00:00
10:30,0,0.0,10,30,0,AU-Pre,2004-05-23 10:30:00
11:00,0,0.0,11,0,0,AU-Pre,2004-05-23 11:00:00
11:30,0,0.0,11,30,0,AU-Pre,2004-05-23 11:30:00
12:00,0,0.0,12,0,0,AU-Pre,2004-05-23 12:00:00
12:30,0,0.0,12,30,0,AU-Pre,2004-05-23 12:30:00
13:00,0,0.0,13,0,0,AU-Pre,2004-05-23 13:00:00
13:30,0,0.0,13,30,0,AU-Pre,2004-05-23 13:30:00
14:00,0,0.0,14,0,0,AU-Pre,2004-05-23 14:00:00
14:30,0,0.0,14,30,0,AU-Pre,2004-05-23 14:30:00
15:00,0,0.0,15,0,0,AU-Pre,2004-05-23 15:00:00
15:30,0,0.0,15,30,0,AU-Pre,2004-05-23 15:30:00
16:00,0,0.0,16,0,0,AU-Pre,2004-05-23 16:00:00
16:30,0,0.0,16,30,0,AU-Pre,2004-05-23 16:30:00
17:00,0,0.0,17,0,0,AU-Pre,2004-05-23 17:00:00
17:30,0,0.0,17,30,0,AU-Pre,2004-05-23 17:30:00
18:00,0,0.0,18,0,0,AU-Pre,2004-05-23 18:00:00
18:30,0,0.0,18,30,0,AU-Pre,2004-05-23 18:30:00
19:00,0,0.0,19,0,0,AU-Pre,2004-05-23 19:00:00
19:30,0,0.0,19,30,0,AU-Pre,2004-05-23 19:30:00
20:00,0,0.0,20,0,0,AU-Pre,2004-05-23 20:00:00
20:30,0,0.0,20,30,0,AU-Pre,2004-05-23 20:30:00
21:00,0,0.0,21,0,0,AU-Pre,2004-05-23 21:00:00
21:30,0,0.0,21,30,0,AU-Pre,2004-05-23 21:30:00
22:00,0,0.0,22,0,0,AU-Pre,2004-05-23 22:00:00
22:30,0,0.0,22,30,0,AU-Pre,2004-05-23 22:30:00
23:00,0,0.0,23,0,0,AU-Pre,2004-05-23 23:00:00
23:30,0,0.0,23,30,0,AU-Pre,2004-05-23 23:30:00
00:00,0,0.0,0,0,0,AU-Pre,2004-05-24 00:00:00
00:30,0,0.0,0,30,0,AU-Pre,2004-05-24 00:30:00
01:00,0,0.0,1,0,0,AU-Pre,2004-05-24 01:00:00
01:30,0,0.0,1,30,0,AU-Pre,2004-05-24 01:30:00
02:00,0,0.0,2,0,0,AU-Pre,2004-05-24 02:00:00
02:30,0,0.0,2,30,0,AU-Pre,2004-05-24 02:30:00
03:00,0,0.0,3,0,0,AU-Pre,2004-05-24 03:00:00
03:30,0,0.0,3,30,0,AU-Pre,2004-05-24 03:30:00
04:00,0,0.0,4,0,0,AU-Pre,2004-05-24 04:00:00
04:30,0,0.0,4,30,0,AU-Pre,2004-05-24 04:30:00
05:00,0,0.0,5,0,0,AU-Pre,2004-05-24 05:00:00
05:30,0,0.0,5,30,0,AU-Pre,2004-05-24 05:30:00
06:00,0,0.0,6,0,0,AU-Pre,2004-05-24 06:00:00
06:30,0,0.0,6,30,0,AU-Pre,2004-05-24 06:30:00
07:00,0,0.0,7,0,0,AU-Pre,2004-05-24 07:00:00
07:30,0,0.0,7,30,0,AU-Pre,2004-05-24 07:30:00
08:00,0,0.0,8,0,0,AU-Pre,2004-05-24 08:00:00
08:30,0,0.0,8,30,0,AU-Pre,2004-05-24 08:30:00
09:00,0,0.0,9,0,0,AU-Pre,2004-05-24 09:00:00
09:30,0,0.0,9,30,0,AU-Pre,2004-05-24 09:30:00
10:00,0,0.0,10,0,0,AU-Pre,2004-05-24 10:00:00
10:30,0,0.0,10,30,0,AU-Pre,2004-05-24 10:30:00
11:00,0,0.0,11,0,0,AU-Pre,2004-05-24 11:00:00
11:30,0,0.0,11,30,0,AU-Pre,2004-05-24 11:30:00
12:00,0,0.0,12,0,0,AU-Pre,2004-05-24 12:00:00
12:30,0,0.0,12,30,0,AU-Pre,2004-05-24 12:30:00
13:00,0,0.0,13,0,0,AU-Pre,2004-05-24 13:00:00
13:30,0,0.0,13,30,0,AU-Pre,2004-05-24 13:30:00
14:00,0,0.0,14,0,0,AU-Pre,2004-05-24 14:00:00
14:30,0,0.0,14,30,0,AU-Pre,2004-05-24 14:30:00
15:00,0,0.0,15,0,0,AU-Pre,2004-05-24 15:00:00
15:30,0,0.0,15,30,0,AU-Pre,2004-05-24 15:30:00
16:00,0,0.0,16,0,0,AU-Pre,2004-05-24 16:00:00
16:30,0,0.0,16,30,0,AU-Pre,2004-05-24 16:30:00
17:00,0,0.0,17,0,0,AU-Pre,2004-05-24 17:00:00
17:30,0,0.0,17,30,0,AU-Pre,2004-05-24 17:30:00
18:00,0,0.0,18,0,0,AU-Pre,2004-05-24 18:00:00
18:30,0,0.0,18,30,0,AU-Pre,2004-05-24 18:30:00
19:00,0,0.0,19,0,0,AU-Pre,2004-05-24 19:00:00
19:30,0,0.0,19,30,0,AU-Pre,2004-05-24 19:30:00
20:00,0,0.0,20,0,0,AU-Pre,2004-05-24 20:00:00
20:30,0,0.0,20,30,0,AU-Pre,2004-05-24 20:30:00
21:00,0,0.0,21,0,0,AU-Pre,2004-05-24 21:00:00
21:30,0,0.0,21,30,0,AU-Pre,2004-05-24 21:30:00
22:00,0,0.0,22,0,0,AU-Pre,2004-05-24 22:00:00
22:30,0,0.0,22,30,0,AU-Pre,2004-05-24 22:30:00
23:00,0,0.0,23,0,0,AU-Pre,2004-05-24 23:00:00
23:30,0,0.0,23,30,0,AU-Pre,2004-05-24 23:30:00
00:00,0,0.0,0,0,0,AU-Pre,2004-05-25 00:00:00
00:30,0,0.33332026,0,30,1,AU-Pre,2004-05-18 00:30:00
01:00,0,0.0,1,0,1,AU-Pre,2004-05-18 01:00:00
01:30,0,0.0,1,30,1,AU-Pre,2004-05-18 01:30:00
02:00,0,0.0,2,0,1,AU-Pre,2004-05-18 02:00:00
02:30,0,0.0,2,30,1,AU-Pre,2004-05-18 02:30:00
03:00,0,0.0,3,0,1,AU-Pre,2004-05-18 03:00:00
03:30,0,0.0,3,30,1,AU-Pre,2004-05-18 03:30:00
04:00,0,0.0,4,0,1,AU-Pre,2004-05-18 04:00:00
04:30,0,0.0,4,30,1,AU-Pre,2004-05-18 04:30:00
05:00,0,0.0,5,0,1,AU-Pre,2004-05-18 05:00:00
05:30,0,0.0,5,30,1,AU-Pre,2004-05-18 05:30:00
06:00,0,0.0,6,0,1,AU-Pre,2004-05-18 06:00:00
06:30,0,0.0,6,30,1,AU-Pre,2004-05-18 06:30:00
07:00,0,0.0,7,0,1,AU-Pre,2004-05-18 07:00:00
07:30,0,0.0,7,30,1,AU-Pre,2004-05-18 07:30:00
08:00,0,0.0,8,0,1,AU-Pre,2004-05-18 08:00:00
08:30,0,0.0,8,30,1,AU-Pre,2004-05-18 08:30:00
09:00,0,0.0,9,0,1,AU-Pre,2004-05-18 09:00:00
09:30,0,0.0,9,30,1,AU-Pre,2004-05-18 09:30:00
10:00,0,0.0,10,0,1,AU-Pre,2004-05-18 10:00:00
10:30,0,0.0,10,30,1,AU-Pre,2004-05-18 10:30:00
11:00,0,0.0,11,0,1,AU-Pre,2004-05-18 11:00:00
11:30,0,0.0,11,30,1,AU-Pre,2004-05-18 11:30:00
12:00,0,0.0,12,0,1,AU-Pre,2004-05-18 12:00:00
12:30,0,0.16777453,12,30,1,AU-Pre,2004-05-18 12:30:00
13:00,0,0.6022074,13,0,1,AU-Pre,2004-05-18 13:00:00
13:30,0,1.1017747,13,30,1,AU-Pre,2004-05-18 13:30:00
14:00,0,1.6097478,14,0,1,AU-Pre,2004-05-18 14:00:00
14:30,0,2.1108975,14,30,1,AU-Pre,2004-05-18 14:30:00
15:00,0,2.6118984,15,0,1,AU-Pre,2004-05-18 15:00:00
15:30,0,3.1027565,15,30,1,AU-Pre,2004-05-18 15:30:00
16:00,0,3.580474,16,0,1,AU-Pre,2004-05-18 16:00:00
16:30,0,4.053685,16,30,1,AU-Pre,2004-05-18 16:30:00
17:00,0,4.5129724,17,0,1,AU-Pre,2004-05-18 17:00:00
17:30,0,5.6177096,17,30,1,AU-Pre,2004-05-18 17:30:00
18:00,0,6.1375995,18,0,1,AU-Pre,2004-05-18 18:00:00
18:30,0,6.50706,18,30,1,AU-Pre,2004-05-18 18:30:00
19:00,0,6.8718762,19,0,1,AU-Pre,2004-05-18 19:00:00
19:30,0,7.2418556,19,30,1,AU-Pre,2004-05-18 19:30:00
20:00,0,7.5760527,20,0,1,AU-Pre,2004-05-18 20:00:00
20:30,0,7.887622,20,30,1,AU-Pre,2004-05-18 20:30:00
21:00,0,8.181892,21,0,1,AU-Pre,2004-05-18 21:00:00
21:30,0,8.463512,21,30,1,AU-Pre,2004-05-18 21:30:00
22:00,0,8.7102785,22,0,1,AU-Pre,2004-05-18 22:00:00
22:30,0,8.877138,22,30,1,AU-Pre,2004-05-18 22:30:00
23:00,0,8.890461,23,0,1,AU-Pre,2004-05-18 23:00:00
23:30,0,8.672207,23,30,1,AU-Pre,2004-05-18 23:30:00
00:00,0,8.177247,0,0,1,AU-Pre,2004-05-19 00:00:00
00:30,0,7.4083147,0,30,1,AU-Pre,2004-05-19 00:30:00
